"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,1950Q1,1950Q2,1950Q3,1950Q4,1951Q1,1951Q2,1951Q3,1951Q4,1952Q1,1952Q2,1952Q3,1952Q4,1953Q1,1953Q2,1953Q3,1953Q4,1954Q1,1954Q2,1954Q3,1954Q4,1955Q1,1955Q2,1955Q3,1955Q4,1956Q1,1956Q2,1956Q3,1956Q4,1957Q1,1957Q2,1957Q3,1957Q4,1958Q1,1958Q2,1958Q3,1958Q4,1959Q1,1959Q2,1959Q3,1959Q4,1960Q1,1960Q2,1960Q3,1960Q4,1961Q1,1961Q2,1961Q3,1961Q4,1962Q1,1962Q2,1962Q3,1962Q4,1963Q1,1963Q2,1963Q3,1963Q4,1964Q1,1964Q2,1964Q3,1964Q4,1965Q1,1965Q2,1965Q3,1965Q4,1966Q1,1966Q2,1966Q3,1966Q4,1967Q1,1967Q2,1967Q3,1967Q4,1968Q1,1968Q2,1968Q3,1968Q4,1969Q1,1969Q2,1969Q3,1969Q4,1970Q1,1970Q2,1970Q3,1970Q4,1971Q1,1971Q2,1971Q3,1971Q4,1972Q1,1972Q2,1972Q3,1972Q4,1973Q1,1973Q2,1973Q3,1973Q4,1974Q1,1974Q2,1974Q3,1974Q4,1975Q1,1975Q2,1975Q3,1975Q4,1976Q1,1976Q2,1976Q3,1976Q4,1977Q1,1977Q2,1977Q3,1977Q4,1978Q1,1978Q2,1978Q3,1978Q4,1979Q1,1979Q2,1979Q3,1979Q4,1980Q1,1980Q2,1980Q3,1980Q4,1981Q1,1981Q2,1981Q3,1981Q4,1982Q1,1982Q2,1982Q3,1982Q4,1983Q1,1983Q2,1983Q3,1983Q4,1984Q1,1984Q2,1984Q3,1984Q4,1985Q1,1985Q2,1985Q3,1985Q4,1986Q1,1986Q2,1986Q3,1986Q4,1987Q1,1987Q2,1987Q3,1987Q4,1988Q1,1988Q2,1988Q3,1988Q4,1989Q1,1989Q2,1989Q3,1989Q4,1990Q1,1990Q2,1990Q3,1990Q4,1991Q1,1991Q2,1991Q3,1991Q4,1992Q1,1992Q2,1992Q3,1992Q4,1993Q1,1993Q2,1993Q3,1993Q4,1994Q1,1994Q2,1994Q3,1994Q4,1995Q1,1995Q2,1995Q3,1995Q4,1996Q1,1996Q2,1996Q3,1996Q4,1997Q1,1997Q2,1997Q3,1997Q4,1998Q1,1998Q2,1998Q3,1998Q4,1999Q1,1999Q2,1999Q3,1999Q4,2000Q1,2000Q2,2000Q3,2000Q4,2001Q1,2001Q2,2001Q3,2001Q4,2002Q1,2002Q2,2002Q3,2002Q4,2003Q1,2003Q2,2003Q3,2003Q4,2004Q1,2004Q2,2004Q3,2004Q4,2005Q1,2005Q2,2005Q3,2005Q4,2006Q1,2006Q2,2006Q3,2006Q4,2007Q1,2007Q2,2007Q3,2007Q4,2008Q1,2008Q2,2008Q3,2008Q4,2009Q1,2009Q2,2009Q3,2009Q4,2010Q1,2010Q2,2010Q3,2010Q4,2011Q1,2011Q2,2011Q3,2011Q4,2012Q1,2012Q2,2012Q3,2012Q4,2013Q1,2013Q2,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,2019Q4,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,
"Israel","436","Financial Account, Other Investment, Net Acquisition of Financial Assets, US Dollars","BFOA_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104000000","-129000000","152000000","357000000","26000000","27000000","333000000","-85000000","-124000000","-7000000","-116000000","302000000","-280000000","51000000","-16000000","546000000","75000000","275000000","160000000","309000000","-12000000","175000000","130000000","829000000","-206000000","271000000","211000000","739000000","-67000000","621000000","-170000000","1223000000","572000000","506000000","-340000000","956000000","-426800000","375500000","-605800000","1003700000","-603900000","952500000","-922200000","1075800000","-900200000","1225600000","-1214900000","1353700000","-1280600000","735800000","-506700000","801900000","-801700000","-129000000","-528500000","1010600000","-267900000","610100000","-185800000","766300000","-300400000","-430900000","-85400000","-63900000","359900000","-94000000","-64500000","67400000","-592500000","470300000","325400000","579500000","626500000","296600000","106700000","-397500000","-1014900000","699800000","244200000","615400000","-65400000","575400000","-129400000","762700000","-356300000","-319200000","219400000","-547300000","463500000","-124100000","792000000","-68800000","-1375900000","-102300000","104300000","1984800000","-1231600000","-136800000","-1019100000","1432900000","-2150500000","-1737700000","1356000000","1070000000","-26900000","1280400000","358900000","127500000","334300000","1325000000","-363100000","2392600000","2867700000","296200000","-323700000","794200000","1374500000","973200000","-920100000","1099100000","-1153800000","-354900000","1452100000","1536200000","1163700000","858500000","-494900000","496200000","1884300000","1489300000","-835500000","4648700000","2091600000","3229000000","-2365300000","2982600000","2341800000","2416000000","2508500000","5451900000","679200000","2535800000","1097700000","3489700000","2030400000","-150500000","-2738800000","-10169400000","-909899999.999999","-4295300000","-2601100000","3375300000","-1913600000","1869500000","-2117500000","1853400000","1304300000","861100000","804700000","-2306600000","-3551300000","1142700000","-1423700000","1356500000","414300000","2396700000","-4083600000","5327000000","1653100000","-1835800000","2608200000","2328100000","1161300000","-5435500000","-1129200000","1256500000","-566600000","-1027400000","1517600000","3335500000","446900000","-490200000","3806100000","5930300000","-1297900000","251700000","-2234100000","4288800000","-1002300000","2509200000","-285600000","4697600000","8822900000","-8739700000","7178600000","1778200000","2103000000","971900000","3460400000","7003600000","953100000","5372500000","3224200000","422300000","1650200000","-1024300000","2096500000","5174400000","-2374100000","6211300000","7058400000","1185400000",
"Israel","436","Financial Account, Other Investment, Net Acquisition of Financial Assets, US Dollars","BFOA_BP6_USD","Official BPM6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","K","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sint Maarten, Kingdom of the Netherlands","352","Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"159966480.446927","-4167597.76536313","-6407821.22905028","-4039106.1452514","11659217.877095","1050279.32960894","-4486033.51955307","-3793296.08938547","33843575.4189944","1905027.93296089","7273743.01675978","-2469273.74301676","-4715083.79888268","-2860335.19553073","78162011.1731844","1150837.98882682","11988826.8156425","-1949720.67039106","-5636871.50837989","-1949720.67039106","-5206703.91061452","-905027.932960894","-5692737.4301676","-1949720.67039106","-5178770.94972067","1614525.1396648","-1614525.1396648","13737430.1675978","-1614525.1396648","29549732.9050279","-1616772.01117318","1616772.01117318","-1616772.01117318","-1565699.11731844","17007457.9664804","1183138.26815642","-4936210.89385475","2038445.53072626","-1263026.53631285","1183138.26815642","-1958557.26256983","1534791.06145251","-1513003.35195531","1539981.89944134","-1556578.77094972","1529128.0726257","-27951321.7541899","1529128.0726257","-1543653.2122905","1523465.08379888","-2214480.03351955","74274.8603351955","28153685.1955307",,,,,
"Sint Maarten, Kingdom of the Netherlands","352","Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD","Official BPM6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"K","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,
"Netherlands Antilles","353","Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1564245.81005587","782122.905027933","167597.765363128","1396648.04469274","1061452.51396648","1229050.27932961","111731.843575419","558659.217877095","9888268.15642458","1335195.53072626","1960893.8547486","18712290.5027933","9745251.39664804","4471508.37988827","3393854.74860335","-10335195.5307263","3664804.46927374","3625698.32402235","12709497.2067039","-13843575.4189944","-2893854.74860335","10279329.6089385","21139664.8044693","3301675.97765363","6782122.90502793","13351955.3072626","-1726256.98324022","-4821229.05027933","-2899441.34078212","-2134078.2122905","6910614.52513966","458100.558659218","1446927.37430168","4139664.80446927","-5642458.10055866","12575418.9944134","9938547.48603352","16424581.0055866","24927374.301676","20351955.3072626","648044.69273743","16743016.7597765","-3625698.32402235","-19715083.7988827","6418994.41340782","-1625698.32402235","-32162011.1731844","22195530.726257","-7642458.10055866","-19815642.4581006","40284916.2011173",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nicaragua","278","Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,"0","0","0","0","0","0","0","0","1100000","-200000","-100000","1700000","2300000","-2600000","0","8700000","13400000","13700000","20000000","19100000","84600000","61200000","12200000","48300000","14400000","21600000","-20500000","-79100000","30400000","-111300000","-1500000","-47500000","37700000","-4200000","-59100000","-8100000","6800000","13800000","37100000","-54500000","1100000","-6700000","42600000","103600000","-129200000","97700000","-4900000","38000000","-7500000","-29900000","-34600000","7800000","75700000","74200000","197300000","-19300000","18600000","50600000","52800000","9200000","-42800000","-71600000","-7000000","104100000","-35200000","-24300000","67600000","-66200000","-82300000","-10000000","-39200000","-67100000","-14600000","0","-86400000","-40000000",
"Nicaragua","278","Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD","Official BPM6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","K",,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iraq","433","Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3320100000","-697570000","-5096900000","-4960900000","-1201100000","-2997300000","-99000000","-500000","349600000","-130000","-550400000","-96274000","117500000","143200000","1000000","474400000","-159300000","814200000","-756200000","317300000","-406980000","1455300000","2420520000","-170400000","-4233600000","-1263000000","-977500000","299700000","993600000","1928200000","-396900000","-5500000","164500000","-256700000","-1476500000","1298600000","258100000","-549500000","374600000","-134600000","274600000","376900000","156200000","-583200000",,,,,
"Iraq","433","Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD","Official BPM6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"K","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,
"Nicaragua","278","Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3608482.91979995","-3120035.39303004","-9136986.80582695","4512352.9564993","11329294.3367623","2663985.26594431","1966609.64619775","153971.145362789","-1943008.83434232","-7061352.85687607","-10159243.7631028","-7975010.61663658","-4552173.87772599","-2012234.51806588","233943.578716868","3918479.82596255",
"Nicaragua","278","Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD","Official BPM6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","","","","","","","","","",
"Israel","436","Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1000000","1000000","-1000000","1000000","3000000","2000000","1000000","0","5000000","2000000","2000000","-4000000","-6000000","0","3000000","-6000000","3000000","-4000000","-2000000","0","2000000","1000000","-4000000","0","-12000000","4000000","36000000","36000000","36000000","19000000","11000000","2000000","-28000000","33000000","11000000","42000000","6900000","10100000","32200000","-7200000","15100000","3400000","12800000","-27800000","5700000","44100000","116100000","92700000","21200000","-52400000","-11100000","-13900000","-5000000","-6600000","-26400000","-23100000","-5900000","-14600000","-35000000","-11200000","-4800000","2400000","-26500000","-2700000","-3200000","-4100000","-700000","3000000","-1000000","-8100000","2800000","8800000","-5400000","-7600000","7200000","-7900000","-7200000","105900000","42900000","203700000","-6900000","281800000","223100000","428300000","149000000","-224600000","-23500000","19500000","-121800000","-78200000","-43100000","-59900000","-4000000","-4000000","-4000000","-4000000","35200000","-86000000","-15600000","-93500000","7000000","3500000","-147400000","-29100000","-122200000","-33000000","-16100000","17800000","2000000","10000000","-57000000","219000000","463000000","395000000","1670000000","-556000000","26000000","-18000000","-148000000","172000000","285000000","-144500000","-37500000","-52700000","-78700000","232800000","241500000","658700000","786700000","547200000","-476300000","291800000","744700000","154100000","1256000000","1206500000","2492000000","-312600000","14900000","712000000","397100000","736300000","206500000","694500000","-159000000","701800000","173000000","1573900000","1148800000","801700000","2372100000","2803500000","2063100000","1812500000","961800000","1488900000","764300000","31600000","686000000","2137000000","-900000","741300000","971800000","2219800000","2589000000","255400000","2049300000","1046300000","1035900000","2322900000","856200000","-1161200000","1080000000","1533700000","331000000","-1402000000","139400000","-437000000","196800000","-653000000","1554000000","106300000","-2711500000","887700000","2149000000","1334800000","1942500000","1575900000","-713200000","31600000","2279500000","1317800000","3162000000","4984800000","2127500000","5357500000","9885200000","2614500000","2602600000","-925600000","141600000","-2082000000","-1008700000","-2978600000","-3813500000","448600000","224600000","749500000","1306200000","3844500000","4715300000","6439100000",
"Israel","436","Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD","Official BPM6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","K","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","142","Financial Account, Other Investment, Net Acquisition of Financial Assets, US Dollars","BFOA_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-35322995.8760548","-16776940.8057197","129596012.454312","250146099.344537","-27246481.4195681","17964615.1552333","72443156.041307","30006837.0065344","-382737289.601906","73286201.2510957","119482429.810053","762325466.593784","-136483206.491813","265655351.080502","672117403.189522","88475048.0658377","126825367.72019","181307506.088389","720116366.484923","561590572.125224","1093845811.96347","179261507.370614","428196671.73548","75799777.1915884","733631147.218488","-169433871.555654","1201117471.64435","-38190599.068045","1234177215.39725","-756117227.091231","1020687786.22933","452554540.30206","15471312.4382982","294153199.602145","302438145.879345","712149956.332508","222786763.746683","-564000103.392612","1140550792.17325","142831314.420451","695223894.406821","-251977062.347886","294162304.722666","24145386.0479055","392912277.825594","-280428116.655935","545838522.770347","1670392931.25377","774362278.740097","-59452854.9290738","255267302.606163","212268523.286712","-302749410.840534","-199648337.595908","421744027.852953","-568292400.078657","242590407.440827","776632073.587185","-136961000.213114","-587344779.07639","1818761574.84171","-591435131.678301","1881377965.55086","-1624844339.05938","265717873.587275","864202587.919326","-114187308.281271","-681665284.666051",,,,,,,,,"-588651297.446938","333049280.473917","1205523991.15959","-1103879615.64676","-14873688.6492289","-88667075.707466","-248599676.783402","-608384558.499148","2544537855.2936","-1114528913.64033","853917308.624768","-2216484243.49776","4989727918.04055","-2891513488.68975","615510269.004259","-1310865364.78175","941668707.685696","1557639585.1263","462588751.22423","670298861.604649","4381389934.787","1418532481.85479","1125943492.45206","1833330658.39745","2060938040.47262","2915251508.32083","5041124344.60693","5728378787.22393","2582991239.29284","1377614053.07963","543848553.794102","-948880015.998166","-815755408.06477","1305549072.34409","6547957659.24303","5354088882.54865","2431518625.72459","5354895538.94258","3844797819.1731","13580692996.326","1704295366.79537","33811807580.1749","-3138562408.93638","-15860368421.0526","12715384615.3846","-22000417101.147","36900618875.7092","9116289592.76018","9749176235.64652","27598075895.2432","-6330173775.67141","-2126365054.60218","31788449197.861","22947420965.0582","-5726909722.22222","-4186405388.85487","-24100753295.6685","10963081967.2131","-2450465549.34823","-8465914664.051","-28983114992.722","-21378153846.1539","-12694323144.1048","18727187316.5003","4486340352.87422","42706959314.7751","-27457544618.7128","1881281618.88702","22254670118.3106","-6155211386.54401","41004181818.1818","-32271255060.7288","31945250431.7789","-9699264705.88236","-2008121827.41117","-22477451556.0775","-8264653641.20782","17052803203.6613","-4948496659.24276","368684645.019262","4762766539.0924","-4798662952.64624","-5755389541.08858","13463517441.8605","9011478933.79192","3049419354.83871","12689014997.9732","-30457678780.7737","12760524286.8157","9363706096.08397","5010216346.15385","-8643294866.69319","24851895734.5972","-24299765258.216","8359313520.30138","-10351286239.2813","11200425350.9145","1650561330.56133","3644799676.24443","-10604028436.019","20565565487.7575","7802081727.06245","-13418766453.554","-4837417702.99927","3359346451.15952","-3702295409.18164","922124863.088719","-1943574593.79616","35256281800.3914","2186687923.47549","-324771689.497717","-2490711009.17431","29371751412.4294","10618194690.2655","28347598398.9326","-37107420725.7272","23822989254.3145","-15036168224.2991","11295610687.0229","15321408797.2931","18734453248.8114","-15511452513.9665","-1659153175.59153","12899001814.882",
"Norway","142","Financial Account, Other Investment, Net Acquisition of Financial Assets, US Dollars","BFOA_BP6_USD","Official BPM6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","K","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","178","Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, US Dollars","BFDL_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14097751619.3543","8015894946.15405","15967548745.4544","8920048303.125","1338161612.30765","-3942077037.09679","14885062358.4613","9788916971.42895","21231492187.5","12184477658.0643","17421528475.3842","9097257062.49999","18718542719.3554","12350852025","4639985068.18174","-12421693476.5625","605830047.61904","14111729522.5804","18692650104.5449","20564099972.308","17651436901.5868","12765962473.0159","2051461596.96971","5279594312.12122","37143639025","5541827395.23808","-207667345.454541","-18778446642.1875","14196213923.0772","12396466441.9351","19831380089.2305","11666353668.75","38419343617.743","5833369731.42836","7416857808.78795","20870759605.7812","4969297900.95221","25265851301.6136","28281996207.7275","46386750937.5","15828388314.2863","40254631807.7406","4076309385","165863643263.389","54733314582.5782","6524044511.07701","-6922651833.3334","25460304117.1875","10321396014.4613","121942820546.453","17609835983.8463","-78750032192.8562","64743945642.8579","-61499614971.906","10392153308.3074","66944984537.5","-104885992731.426","60633615930","-11677730533.6361","87182292264.375","31762368836.875","13764026627.7419","-1638345105.45454","-8599843588.92336","4771317056.1904","14227758599.9995","39416545856.5157","19307174538.334","-6080875333.74999","-25667171926.1909","25428776184.8483","-29256639732.5","-32615202352.9245","-110706790979.197","38195591336.1552","-34845921564.2865","18161638457.4603","-47951073736.5097","-4243457663.63654",,
