block,date,med_leverage,lev_qoq
ME/Africa,2014 Q1,1.0417627334405142,-0.004099271232482993
ME/Africa,2014 Q2,1.046018143124717,0.004255409684202904
ME/Africa,2014 Q3,1.0366864843138277,-0.009331658810889487
ME/Africa,2014 Q4,1.018426962017093,-0.01825952229673472
ME/Africa,2015 Q1,1.031836512331254,0.0134095503141613
ME/Africa,2015 Q2,1.0283268685678064,-0.0035096437634478117
ME/Africa,2015 Q3,1.0180865443625706,-0.01024032420523574
ME/Africa,2015 Q4,1.0070442591578619,-0.011042285204708735
ME/Africa,2016 Q1,1.021646288573577,0.0146020294157152
ME/Africa,2016 Q2,1.0156927649272527,-0.005953523646324288
ME/Africa,2016 Q3,1.0183916617133169,0.0026988967860641644
ME/Africa,2016 Q4,0.9950843444428996,-0.023307317270417405
ME/Africa,2017 Q1,0.9986280403566472,0.003543695913747591
ME/Africa,2017 Q2,1.0011909162686532,0.0025628759120060463
ME/Africa,2017 Q3,0.9893954666801916,-0.011795449588461626
ME/Africa,2017 Q4,0.9821122762640158,-0.007283190416175811
ME/Africa,2018 Q1,0.9941199752905542,0.012007699026538421
ME/Africa,2018 Q2,1.007074447388732,0.012954472098178016
ME/Africa,2018 Q3,0.9995933303252127,-0.00748111706351956
ME/Africa,2018 Q4,0.9978831999110163,-0.0017101304141963203
ME/Africa,2019 Q1,0.9983772962930563,4.940963820399547e-4
ME/Africa,2019 Q2,0.9953051132333626,-0.0030721830596937005
ME/Africa,2019 Q3,1.001364512427966,0.006059399194603354
ME/Africa,2019 Q4,0.9891238578045327,-0.012240654623433211
ME/Africa,2020 Q1,0.9352108215105432,-0.053913036293989414
ME/Africa,2020 Q2,0.9074267120122854,-0.027784109498257825
ME/Africa,2020 Q3,0.8754691467145157,-0.031957565297769774
ME/Africa,2020 Q4,0.8578762297287722,-0.0175929169857435
ME/Africa,2021 Q1,0.8506554395234946,-0.007220790205277494
ME/Africa,2021 Q2,0.851501303120316,8.458635968213724e-4
ME/Africa,2021 Q3,0.8331391010345153,-0.018362202085800805
ME/Africa,2021 Q4,0.8327277920134146,-4.113090211007031e-4
ME/Africa,2022 Q1,0.8510997144499491,0.01837192243653457
ME/Africa,2022 Q2,0.8735561374950804,0.022456423045131235
ME/Africa,2022 Q3,0.8641990755168172,-0.009357061978263137
ME/Africa,2022 Q4,0.8784182611998108,0.014219185682993574
ME/Africa,2023 Q1,0.8955910950898445,0.017172833890033656
ME/Africa,2023 Q2,0.9005939394397977,0.005002844349953295
ME/Africa,2023 Q3,0.898806106879469,-0.0017878325603286616
ME/Africa,2023 Q4,0.873650681781655,-0.025155425097814155
ME/Africa,2024 Q1,0.8641857100265229,-0.009464971755132057
ME/Africa,2024 Q2,0.8744180627223641,0.010232352695841218
ME/Africa,2024 Q3,0.8557983479694685,-0.01861971475289559
ME/Africa,2024 Q4,0.8504083312721902,-0.005390016697278344
North America,1990 Q1,1.2614627806394982,NA
North America,1990 Q2,1.256634000433118,-0.004828780206380223
North America,1990 Q3,1.2533358936017387,-0.0032981068313794326
North America,1990 Q4,1.2176711823599127,-0.0356647112418258
North America,1991 Q1,1.1884238224601975,-0.029247359899715275
North America,1991 Q2,1.1716074944772235,-0.016816327982973944
North America,1991 Q3,1.1598675743402302,-0.011739920136993431
North America,1991 Q4,1.1379804251872487,-0.02188714915298151
North America,1992 Q1,1.119547300720733,-0.01843312446651557
North America,1992 Q2,1.1148491865184806,-0.0046981142022525235
North America,1992 Q3,1.1051365840884093,-0.009712602430071215
North America,1992 Q4,1.0886716734247426,-0.016464910663666787
North America,1993 Q1,1.0731141187951543,-0.015557554629588244
North America,1993 Q2,1.0808993138790715,0.007785195083917118
North America,1993 Q3,1.0840467085194951,0.0031473946404237396
North America,1993 Q4,1.0922777948440698,0.00823108632457481
North America,1994 Q1,1.0995910602095167,0.007313265365446853
North America,1994 Q2,1.1096650664898777,0.010074006280360925
North America,1994 Q3,1.1168710657306886,0.007205999240811001
North America,1994 Q4,1.1335086998889095,0.016637634158220782
North America,1995 Q1,1.155493572529878,0.021984872640968656
North America,1995 Q2,1.1560596921094906,5.661195796122787e-4
North America,1995 Q3,1.1498287960376592,-0.006230896071831138
North America,1995 Q4,1.158980678978884,0.009151882941224598
